file_path,source_folder,expected_label,predicted_label,predicted_label_ko,is_correct,confidence,confidence_level,classification_margin,is_borderline,second_candidate,second_score,error_code,message,ratio_face_height_px,ratio_face_width_px,ratio_face_length_width_ratio,ratio_forehead_width_px,ratio_cheekbone_width_px,ratio_jaw_width_px,ratio_forehead_to_cheekbone_ratio,ratio_jaw_to_cheekbone_ratio,ratio_jaw_angle_width_px,ratio_jaw_angle_width_to_cheekbone_ratio,ratio_chin_to_jaw_depth_px,ratio_chin_to_jaw_depth_to_face_height_ratio,ratio_lower_face_height_px,ratio_lower_face_height_to_face_height_ratio,ratio_eye_outer_width_px,ratio_eye_inner_distance_px,ratio_eye_outer_width_to_face_width_ratio,ratio_eye_inner_distance_to_face_width_ratio,ratio_lower_jaw_width_px,ratio_lower_jaw_width_to_cheekbone_ratio,ratio_jaw_taper_ratio,ratio_forehead_to_jaw_ratio,ratio_forehead_to_lower_jaw_ratio,ratio_jaw_to_face_width_ratio,ratio_lower_jaw_to_face_width_ratio,ratio_chin_sharpness_ratio,ratio_nose_length_px,ratio_nose_length_to_face_height_ratio,ratio_mouth_width_px,ratio_mouth_height_px,ratio_mouth_width_to_face_width_ratio,ratio_nose_center_offset_x_px,ratio_midface_height_ratio,ratio_philtrum_to_chin_ratio,ratio_temple_to_cheekbone_ratio,ratio_gonial_angle_proxy,ratio_jawline_curvature_index,ratio_cheekbone_peak_y_ratio,ratio_jaw_slope_angle,ratio_intercanthal_to_face_width,ratio_facial_asymmetry_index,score_round,score_oval,score_long,score_square,score_heart,quality_quality_score,quality_quality_status,quality_is_acceptable,quality_frontal_score,quality_eye_level_score,quality_face_center_offset_x_ratio,quality_eye_level_diff_to_face_width_ratio
sampleimg/Oblong/oblong (308).jpg,Oblong,long,oval,계란형 또는 일반형,False,0.4082,low,0.0495,True,long,0.3587,,,409.24,330.04,1.24,236.1,330.04,261.0,0.7154,0.7908,261.0,0.7908,86.5,0.2114,165.0,0.4032,199.01,74.17,0.603,0.2247,177.03,0.5364,0.6783,0.9046,1.3337,0.7908,0.5364,0.4886,113.02,0.2762,113.22,0.0,0.343,31.0,0.3079,0.2256,0.8577,138.65,0.1275,0.4203,143.68,0.2247,0.1757,0.0874,0.4082,0.3587,0.0516,0.0941,0.5,warning,True,0.2175,0.9237,0.0939,0.0061
sampleimg/Oblong/oblong (634).jpg,Oblong,long,long,긴형,True,0.5804,high,0.3411,False,oval,0.2393,,,226.0,179.01,1.2625,135.01,179.01,135.0,0.7542,0.7542,135.0,0.7542,50.5,0.2235,87.0,0.385,114.0,44.01,0.6368,0.2459,94.01,0.5251,0.6963,1.0001,1.4362,0.7542,0.5251,0.5372,69.01,0.3053,65.01,1.0,0.3631,1.5,0.3319,0.2862,0.8939,141.51,0.1223,0.4159,142.85,0.2459,0.0279,0.0063,0.2393,0.5804,0.001,0.173,0.958,good,True,0.93,1.0,0.0084,0.0
sampleimg/Oblong/oblong (639).jpg,Oblong,long,heart,하트형,False,0.8209,high,0.728,False,oval,0.0928,,,276.72,227.0,1.219,171.03,227.0,169.05,0.7534,0.7447,169.05,0.7447,71.0,0.2566,107.0,0.3867,144.01,55.0,0.6344,0.2423,115.16,0.5073,0.6812,1.0117,1.4852,0.7447,0.5073,0.6166,82.02,0.2964,91.2,14.04,0.4018,36.5,0.3146,0.2591,0.8988,140.7,0.1192,0.3722,145.39,0.2423,0.304,0.0002,0.0928,0.0861,0.0,0.8209,0.356,low,False,0.0,0.89,0.1608,0.0088
sampleimg/Oblong/oblong (208).jpg,Oblong,long,long,긴형,True,0.5493,high,0.2319,False,oval,0.3175,,,252.79,202.2,1.2502,138.36,202.2,156.85,0.6843,0.7757,156.85,0.7757,56.0,0.2215,116.0,0.4589,119.94,45.4,0.5932,0.2245,109.84,0.5432,0.7003,0.8821,1.2597,0.7757,0.5432,0.5098,68.15,0.2696,93.54,20.02,0.4626,51.5,0.2959,0.2,0.8239,135.78,0.1147,0.4668,157.65,0.2245,0.3412,0.0027,0.3175,0.5493,0.0007,0.1298,0.029,low,False,0.0,0.0725,0.2547,0.0742
sampleimg/Oblong/oblong (175).jpg,Oblong,long,long,긴형,True,0.8333,high,0.7222,False,oval,0.1111,,,474.04,374.01,1.2675,275.02,374.01,295.0,0.7353,0.7888,295.0,0.7888,108.5,0.2289,182.0,0.3839,240.01,90.02,0.6417,0.2407,206.01,0.5508,0.6983,0.9323,1.335,0.7888,0.5508,0.5267,145.0,0.3059,145.06,1.0,0.3878,11.0,0.3312,0.2598,0.869,137.09,0.1385,0.3966,144.96,0.2407,0.0535,0.0061,0.1111,0.8333,0.0121,0.0373,0.8265,good,True,0.755,0.9337,0.0294,0.0053
sampleimg/Oblong/oblong (930).jpg,Oblong,long,long,긴형,True,0.9636,high,0.9442,False,oval,0.0194,,,868.15,671.01,1.2938,487.0,671.01,530.02,0.7258,0.7899,530.02,0.7899,210.5,0.2425,366.0,0.4216,449.01,163.08,0.6692,0.243,381.05,0.5679,0.7189,0.9188,1.2781,0.7899,0.5679,0.5524,247.24,0.2848,252.05,1.0,0.3756,36.5,0.3123,0.2956,0.8584,141.45,0.1269,0.3939,143.68,0.243,0.076,0.0001,0.0194,0.9636,0.0003,0.0166,0.7055,good,True,0.5467,0.9437,0.0544,0.0045
sampleimg/Oblong/oblong (717).jpg,Oblong,long,oval,계란형 또는 일반형,False,0.4775,high,0.229,False,long,0.2485,,,855.84,694.93,1.2315,497.03,694.93,538.45,0.7152,0.7748,538.45,0.7748,181.0,0.2115,372.0,0.4347,439.03,163.03,0.6318,0.2346,376.3,0.5415,0.6989,0.9231,1.3208,0.7748,0.5415,0.481,234.02,0.2734,251.02,32.14,0.3612,35.0,0.3063,0.2652,0.8578,136.55,0.1305,0.4031,146.03,0.2346,0.1094,0.0348,0.4775,0.2485,0.0107,0.2286,0.532,warning,True,0.58,0.46,0.0504,0.0432
sampleimg/Oblong/oblong (17).jpg,Oblong,long,oval,계란형 또는 일반형,False,0.421,low,0.0364,True,long,0.3846,,,186.0,153.0,1.2157,108.0,153.0,124.0,0.7059,0.8105,124.0,0.8105,44.5,0.2392,79.0,0.4247,98.02,35.01,0.6407,0.2289,86.01,0.5621,0.6936,0.8709,1.2557,0.8105,0.5621,0.5174,51.01,0.2742,64.01,9.0,0.4184,4.5,0.2957,0.2505,0.8301,139.28,0.1307,0.3871,142.19,0.2289,0.0458,0.0211,0.421,0.3846,0.0523,0.121,0.7875,good,True,0.755,0.8362,0.0294,0.0131
sampleimg/Oblong/oblong (206).jpg,Oblong,long,long,긴형,True,0.9408,high,0.8963,False,oval,0.0445,,,146.09,115.07,1.2695,80.22,115.07,92.02,0.6972,0.7997,92.02,0.7997,34.0,0.2327,62.0,0.4244,74.06,27.02,0.6436,0.2348,65.03,0.5651,0.7067,0.8718,1.2336,0.7997,0.5651,0.5228,40.31,0.2759,47.01,0.0,0.4085,28.5,0.3015,0.2953,0.8365,147.38,0.1284,0.4107,131.53,0.2348,0.4084,0.0022,0.0445,0.9408,0.0009,0.0116,0.2695,low,False,0.0,0.6737,0.2477,0.0261
sampleimg/Oblong/oblong (170).jpg,Oblong,long,long,긴형,True,0.9992,high,0.9986,False,heart,0.0006,,,197.0,136.03,1.4482,101.32,136.03,104.24,0.7448,0.7662,104.24,0.7662,45.5,0.231,74.0,0.3756,85.02,34.06,0.625,0.2504,70.58,0.5188,0.6771,0.972,1.4356,0.7662,0.5188,0.6447,61.4,0.3117,44.01,0.0,0.3235,56.0,0.3352,0.3907,0.8919,131.93,0.171,0.3706,150.75,0.2504,0.7204,0.0,0.0001,0.9992,0.0,0.0006,0.3265,low,False,0.0,0.8163,0.4117,0.0147
sampleimg/Oblong/oblong (452).jpg,Oblong,long,heart,하트형,False,0.4725,medium,0.1048,False,oval,0.3677,,,135.45,109.37,1.2384,76.32,109.37,85.21,0.6978,0.7791,85.21,0.7791,30.0,0.2215,71.0,0.5242,66.37,26.17,0.6068,0.2393,62.07,0.5675,0.7285,0.8957,1.2296,0.7791,0.5675,0.4833,29.0,0.2141,47.27,23.09,0.4322,10.5,0.2588,0.1249,0.8261,138.02,0.1267,0.3987,143.75,0.2393,0.192,0.0004,0.3677,0.1589,0.0005,0.4725,0.2,low,False,0.2,0.2,0.096,0.064
sampleimg/Oblong/oblong (837).jpg,Oblong,long,long,긴형,True,0.5957,high,0.3353,False,oval,0.2604,,,272.9,220.48,1.2378,158.82,220.48,172.68,0.7203,0.7832,172.68,0.7832,64.0,0.2345,108.0,0.3957,144.53,54.33,0.6555,0.2464,119.08,0.5401,0.6896,0.9198,1.3338,0.7832,0.5401,0.5375,78.77,0.2886,92.57,12.17,0.4199,1.0,0.3115,0.2049,0.8583,138.11,0.1625,0.3261,135.74,0.2464,0.0907,0.003,0.2604,0.5957,0.005,0.136,0.5775,warning,True,0.9625,0.0,0.0045,0.0952
sampleimg/Oblong/oblong (73).jpg,Oblong,long,long,긴형,True,0.8581,high,0.7859,False,heart,0.0721,,,102.0,80.0,1.2751,60.0,80.0,62.0,0.75,0.775,62.0,0.775,26.0,0.2549,39.0,0.3823,52.01,20.0,0.6501,0.25,43.0,0.5375,0.6935,0.9677,1.3953,0.775,0.5375,0.6047,31.0,0.3039,37.01,8.0,0.4627,0.0,0.3137,0.1542,0.875,144.59,0.1222,0.3823,139.09,0.25,0.0,0.0001,0.0695,0.8581,0.0002,0.0721,0.9375,good,True,1.0,0.8438,0.0,0.0125
sampleimg/Oblong/oblong (268).jpg,Oblong,long,oval,계란형 또는 일반형,False,0.505,high,0.1691,False,long,0.3359,,,138.09,109.02,1.2667,74.03,109.02,87.09,0.679,0.7989,87.09,0.7989,26.0,0.1883,63.0,0.4562,67.03,26.02,0.6148,0.2387,59.14,0.5424,0.679,0.85,1.2518,0.7989,0.5424,0.4397,37.48,0.2714,52.01,9.0,0.4771,21.5,0.3055,0.2125,0.8164,132.01,0.1286,0.4562,156.43,0.2387,0.2844,0.0868,0.505,0.3359,0.0194,0.0528,0.3085,low,False,0.0,0.7712,0.1972,0.0183
sampleimg/Oblong/oblong (88).jpg,Oblong,long,heart,하트형,False,0.6986,high,0.5015,False,long,0.1972,,,445.07,363.02,1.226,268.03,363.02,286.0,0.7383,0.7878,286.0,0.7878,110.5,0.2483,201.0,0.4516,234.01,93.0,0.6446,0.2562,204.0,0.562,0.7133,0.9372,1.3139,0.7878,0.562,0.5417,114.02,0.2562,175.03,37.22,0.4821,17.5,0.2831,0.1595,0.8761,142.86,0.1156,0.4022,140.83,0.2562,0.0854,0.0011,0.1003,0.1972,0.0027,0.6986,0.7315,good,True,0.5983,0.9313,0.0482,0.0055
sampleimg/Oblong/oblong (211).jpg,Oblong,long,long,긴형,True,0.6438,high,0.3835,False,oval,0.2604,,,330.87,259.62,1.2744,184.53,259.62,204.48,0.7108,0.7876,204.48,0.7876,66.0,0.1995,131.0,0.3959,160.61,66.27,0.6186,0.2553,139.29,0.5365,0.6812,0.9024,1.3248,0.7876,0.5365,0.4738,98.08,0.2964,90.02,7.07,0.3467,7.5,0.3269,0.2745,0.8537,134.02,0.1495,0.3929,144.93,0.2553,0.0886,0.0429,0.2604,0.6438,0.0255,0.0274,0.586,warning,True,0.7592,0.3262,0.0289,0.0539
sampleimg/Oblong/oblong (977).jpg,Oblong,long,long,긴형,True,0.9598,high,0.9376,False,oval,0.0222,,,493.05,384.22,1.2832,271.02,384.22,313.77,0.7054,0.8166,313.77,0.8166,117.0,0.2373,197.0,0.3996,245.2,91.27,0.6382,0.2375,213.85,0.5566,0.6815,0.8637,1.2673,0.8166,0.5566,0.5471,141.72,0.2874,161.0,1.0,0.419,83.0,0.309,0.2673,0.846,144.46,0.1521,0.3671,131.44,0.2375,0.3175,0.0009,0.0222,0.9598,0.0014,0.0157,0.27,low,False,0.0,0.675,0.216,0.026
sampleimg/Oblong/oblong (451).jpg,Oblong,long,long,긴형,True,0.6116,high,0.2866,False,square,0.325,,,111.07,89.02,1.2477,64.03,89.02,75.01,0.7193,0.8426,75.01,0.8426,27.5,0.2476,44.0,0.3961,57.01,20.02,0.6404,0.2249,52.04,0.5846,0.6938,0.8537,1.2305,0.8426,0.5846,0.5285,31.06,0.2797,34.0,0.0,0.3819,12.5,0.3061,0.2494,0.854,139.51,0.1427,0.3781,138.81,0.2249,0.2359,0.0081,0.0301,0.6116,0.325,0.0251,0.344,low,False,0.0,0.86,0.1404,0.0112
sampleimg/Oblong/oblong (598).jpg,Oblong,long,long,긴형,True,0.4252,medium,0.0806,False,oval,0.3446,,,577.19,470.51,1.2267,333.22,470.51,377.7,0.7082,0.8027,377.7,0.8027,135.5,0.2348,248.0,0.4297,301.54,118.27,0.6409,0.2514,263.55,0.5601,0.6978,0.8822,1.2643,0.8027,0.5601,0.5141,157.26,0.2725,179.23,0.0,0.3809,25.0,0.2999,0.2749,0.8401,135.02,0.128,0.4193,149.08,0.2514,0.068,0.0142,0.3446,0.4252,0.0432,0.1728,0.543,warning,True,0.5575,0.5212,0.0531,0.0383
sampleimg/Oblong/oblong (795).jpg,Oblong,long,long,긴형,True,0.8138,high,0.69,False,heart,0.1238,,,222.02,178.0,1.2473,130.0,178.0,138.0,0.7304,0.7753,138.0,0.7753,58.5,0.2635,90.0,0.4054,118.02,43.01,0.663,0.2416,98.01,0.5506,0.7102,0.942,1.3265,0.7753,0.5506,0.5969,65.03,0.2929,73.0,17.0,0.4101,13.0,0.3108,0.2115,0.8652,144.32,0.1174,0.3738,141.53,0.2416,0.1236,0.0002,0.062,0.8138,0.0002,0.1238,0.579,warning,True,0.3917,0.86,0.073,0.0112
sampleimg/Oblong/oblong (479).jpg,Oblong,long,long,긴형,True,0.925,high,0.8838,False,oval,0.0411,,,433.07,328.07,1.32,233.02,328.07,261.28,0.7103,0.7964,261.28,0.7964,97.0,0.224,196.0,0.4526,213.15,75.17,0.6497,0.2291,181.33,0.5527,0.694,0.8919,1.285,0.7964,0.5527,0.5349,111.36,0.2571,157.16,29.0,0.479,32.0,0.2889,0.2216,0.8413,142.57,0.1348,0.411,137.14,0.2291,0.1402,0.0001,0.0411,0.925,0.0001,0.0338,0.3905,low,False,0.1875,0.695,0.0975,0.0244
sampleimg/Oblong/oblong (347).jpg,Oblong,long,square,사각형,False,0.7306,high,0.5391,False,round,0.1916,,,152.33,131.14,1.1616,95.05,131.14,104.17,0.7248,0.7944,104.17,0.7944,25.0,0.1641,74.0,0.4858,86.05,33.06,0.6562,0.2521,74.11,0.5651,0.7114,0.9124,1.2826,0.7944,0.5651,0.3373,34.23,0.2247,42.05,3.16,0.3206,8.5,0.277,0.1814,0.8546,129.76,0.1323,0.4595,148.67,0.2521,0.0686,0.1916,0.0698,0.0002,0.7306,0.0079,0.5615,warning,True,0.46,0.7137,0.0648,0.0229
sampleimg/Oblong/oblong (730).jpg,Oblong,long,oval,계란형 또는 일반형,False,0.537,high,0.3205,False,long,0.2166,,,109.02,90.02,1.211,65.03,90.02,72.01,0.7224,0.7999,72.01,0.7999,25.5,0.2339,45.0,0.4128,57.01,20.0,0.6333,0.2222,50.0,0.5554,0.6944,0.9031,1.3006,0.7999,0.5554,0.51,30.0,0.2752,33.0,0.0,0.3666,3.0,0.2937,0.3436,0.8445,138.22,0.1252,0.4036,144.46,0.2222,0.0667,0.021,0.537,0.2166,0.1265,0.0989,0.778,good,True,0.7225,0.8612,0.0333,0.0111
sampleimg/Oblong/oblong (392).jpg,Oblong,long,long,긴형,True,0.739,high,0.5443,False,heart,0.1946,,,119.85,97.67,1.2271,70.41,97.67,76.94,0.7208,0.7877,76.94,0.7877,33.0,0.2753,46.0,0.3838,61.66,25.18,0.6313,0.2578,53.46,0.5473,0.6948,0.9151,1.317,0.7877,0.5473,0.6173,36.35,0.3032,41.3,0.0,0.4229,10.0,0.3224,0.2725,0.8574,139.97,0.1582,0.267,135.0,0.2578,0.3071,0.0002,0.0659,0.739,0.0002,0.1946,0.088,low,False,0.1467,0.0,0.1024,0.0921
sampleimg/Oblong/oblong (817).jpg,Oblong,long,long,긴형,True,0.8139,high,0.7042,False,oval,0.1098,,,297.32,239.74,1.2402,175.57,239.74,187.84,0.7323,0.7835,187.84,0.7835,72.0,0.2422,111.0,0.3733,155.93,56.92,0.6504,0.2374,130.29,0.5435,0.6936,0.9347,1.3475,0.7835,0.5435,0.5526,86.4,0.2906,98.08,0.0,0.4091,0.0,0.3138,0.2122,0.8681,140.9,0.2082,0.2153,125.59,0.2374,0.2002,0.0003,0.1098,0.8139,0.0037,0.0724,0.6,warning,True,1.0,0.0,0.0,0.2169
sampleimg/Oblong/oblong (942).jpg,Oblong,long,heart,하트형,False,0.4238,medium,0.0632,False,oval,0.3606,,,470.31,390.13,1.2055,276.12,390.13,308.08,0.7078,0.7897,308.08,0.7897,113.5,0.2413,212.0,0.4508,245.05,91.02,0.6281,0.2333,217.04,0.5563,0.7045,0.8962,1.2722,0.7897,0.5563,0.523,123.0,0.2615,171.03,30.02,0.4384,13.0,0.2892,0.1646,0.8411,139.72,0.1229,0.387,143.13,0.2333,0.0718,0.0079,0.3606,0.203,0.0048,0.4238,0.7695,good,True,0.7225,0.84,0.0333,0.0128
sampleimg/Oblong/oblong (836).jpg,Oblong,long,long,긴형,True,0.9848,high,0.9718,False,oval,0.013,,,224.01,170.0,1.3177,118.0,170.0,137.0,0.6941,0.8059,137.0,0.8059,49.5,0.221,91.0,0.4062,107.02,44.05,0.6295,0.2591,96.02,0.5648,0.7009,0.8613,1.2289,0.8059,0.5648,0.5155,66.01,0.2947,58.14,2.0,0.342,5.0,0.3259,0.2357,0.8294,137.64,0.142,0.4062,143.27,0.2591,0.0471,0.0004,0.013,0.9848,0.0006,0.0011,0.794,good,True,0.755,0.8525,0.0294,0.0118
sampleimg/Oval/oval (311).jpg,Oval,oval,round,둥근형,False,0.3233,low,0.0468,True,oval,0.2765,,,452.36,372.46,1.2145,254.77,372.46,306.53,0.684,0.823,306.53,0.823,99.0,0.2189,192.0,0.4244,242.74,92.35,0.6517,0.2479,209.15,0.5615,0.6823,0.8312,1.2181,0.823,0.5615,0.4733,123.1,0.2721,156.08,13.15,0.419,62.5,0.3009,0.1831,0.8189,138.19,0.121,0.4443,143.81,0.2479,0.3088,0.3233,0.2765,0.183,0.1877,0.0295,0.145,low,False,0.0,0.3625,0.1678,0.051
sampleimg/Oval/oval (763).jpg,Oval,oval,oval,계란형 또는 일반형,True,0.5784,high,0.3545,False,round,0.224,,,85.38,72.34,1.1802,52.24,72.34,56.22,0.7221,0.7772,56.22,0.7772,17.5,0.205,35.0,0.41,45.28,19.03,0.6259,0.263,38.21,0.5282,0.6796,0.9292,1.3672,0.7772,0.5282,0.458,24.08,0.2821,28.16,0.0,0.3893,0.0,0.3054,0.2336,0.8599,135.41,0.137,0.3865,143.47,0.263,0.0553,0.224,0.5784,0.0169,0.0771,0.1036,0.6545,warning,True,1.0,0.1363,0.0,0.0691
sampleimg/Oval/oval (359).jpg,Oval,oval,round,둥근형,False,0.61,high,0.4511,False,oval,0.1589,,,201.01,179.0,1.1229,131.0,179.0,140.0,0.7318,0.7821,140.0,0.7821,47.5,0.2363,82.0,0.4079,113.0,45.01,0.6313,0.2515,99.01,0.5531,0.7072,0.9357,1.3232,0.7821,0.5531,0.4798,58.01,0.2886,66.01,0.0,0.3688,0.5,0.3135,0.2852,0.8715,139.41,0.1111,0.398,145.18,0.2515,0.0056,0.61,0.1589,0.005,0.1181,0.108,0.958,good,True,0.9767,0.93,0.0028,0.0056
sampleimg/Oval/oval (450).jpg,Oval,oval,oval,계란형 또는 일반형,True,0.5469,high,0.2621,False,heart,0.2848,,,156.32,134.24,1.1645,101.18,134.24,101.12,0.7537,0.7533,101.12,0.7533,35.5,0.2271,59.0,0.3774,92.05,37.01,0.6857,0.2757,69.03,0.5142,0.6826,1.0005,1.4657,0.7533,0.5142,0.5143,47.0,0.3007,41.05,1.41,0.3058,10.0,0.3265,0.2817,0.8885,140.81,0.1183,0.3774,144.36,0.2757,0.149,0.1424,0.5469,0.0176,0.0084,0.2848,0.516,warning,True,0.3792,0.7212,0.0745,0.0223
sampleimg/Oval/oval (120).jpg,Oval,oval,oval,계란형 또는 일반형,True,0.6604,high,0.4936,False,heart,0.1668,,,804.95,660.47,1.2188,470.02,660.47,515.93,0.7117,0.7812,515.93,0.7812,160.5,0.1994,357.0,0.4435,422.07,167.51,0.639,0.2536,354.68,0.537,0.6875,0.911,1.3252,0.7812,0.537,0.4525,212.4,0.2639,282.03,53.08,0.427,7.5,0.2999,0.1934,0.8482,134.81,0.1347,0.4162,144.53,0.2536,0.0167,0.0882,0.6604,0.0616,0.023,0.1668,0.716,good,True,0.905,0.4325,0.0114,0.0454
sampleimg/Oval/oval (985).jpg,Oval,oval,heart,하트형,False,0.4328,medium,0.0971,False,oval,0.3357,,,800.44,657.55,1.2173,493.85,657.55,497.06,0.751,0.7559,497.06,0.7559,193.0,0.2411,315.0,0.3935,451.36,169.01,0.6864,0.257,349.0,0.5308,0.7021,0.9935,1.415,0.7559,0.5308,0.553,239.03,0.2986,246.0,2.24,0.3741,74.5,0.3274,0.267,0.885,139.56,0.1246,0.376,144.97,0.257,0.2144,0.0061,0.3357,0.2242,0.0012,0.4328,0.2965,low,False,0.0558,0.6575,0.1133,0.0274
sampleimg/Oval/oval (76).jpg,Oval,oval,oval,계란형 또는 일반형,True,0.4569,medium,0.0949,False,heart,0.362,,,240.01,198.82,1.2072,143.89,198.82,152.33,0.7237,0.7662,152.33,0.7662,46.0,0.1917,108.0,0.45,131.38,48.17,0.6608,0.2423,106.12,0.5337,0.6966,0.9446,1.356,0.7662,0.5337,0.4335,62.03,0.2585,72.44,1.0,0.3644,29.0,0.3002,0.2677,0.8748,132.76,0.1317,0.4125,149.91,0.2423,0.2716,0.1175,0.4569,0.029,0.0345,0.362,0.1485,low,False,0.0,0.3713,0.1459,0.0503
sampleimg/Oval/oval (529).jpg,Oval,oval,oval,계란형 또는 일반형,True,0.4772,medium,0.081,False,round,0.3962,,,135.01,119.0,1.1345,89.01,119.0,88.01,0.7479,0.7395,88.01,0.7395,29.5,0.2185,50.0,0.3703,74.01,25.0,0.6219,0.2101,60.01,0.5043,0.6819,1.0114,1.4832,0.7395,0.5043,0.4916,41.0,0.3037,40.0,0.0,0.3361,1.5,0.3259,0.3428,0.8908,140.09,0.1104,0.4148,146.61,0.2101,0.0252,0.3962,0.4772,0.0036,0.0096,0.1135,0.895,good,True,0.895,0.895,0.0126,0.0084
sampleimg/Oval/oval (468).jpg,Oval,oval,oval,계란형 또는 일반형,True,0.4073,medium,0.0937,False,heart,0.3137,,,259.01,209.12,1.2386,155.0,209.12,163.37,0.7412,0.7812,163.37,0.7812,57.5,0.222,105.0,0.4054,135.13,51.16,0.6462,0.2446,111.54,0.5334,0.6828,0.9488,1.3896,0.7812,0.5334,0.5155,72.69,0.2807,76.06,4.0,0.3637,45.5,0.3054,0.1945,0.8752,134.46,0.1266,0.4286,153.43,0.2446,0.3395,0.0086,0.4073,0.2334,0.0371,0.3137,0.2565,low,False,0.0,0.6412,0.2176,0.0287
sampleimg/Oval/oval (172).jpg,Oval,oval,square,사각형,False,0.5294,high,0.2978,False,round,0.2316,,,135.18,113.04,1.1959,84.1,113.04,92.01,0.7439,0.8139,92.01,0.8139,30.5,0.2256,54.0,0.3995,73.06,27.02,0.6463,0.239,63.03,0.5576,0.6851,0.914,1.3342,0.8139,0.5576,0.4839,37.22,0.2753,46.01,3.0,0.407,21.5,0.3034,0.2196,0.8769,143.3,0.1193,0.4143,138.47,0.239,0.3096,0.2316,0.1147,0.0404,0.5294,0.0838,0.2675,low,False,0.0,0.6687,0.1902,0.0265
sampleimg/Oval/oval (13).jpg,Oval,oval,oval,계란형 또는 일반형,True,0.405,high,0.1543,False,heart,0.2507,,,232.86,192.84,1.2075,140.51,192.84,150.65,0.7286,0.7812,150.65,0.7812,52.0,0.2233,94.0,0.4037,126.48,47.38,0.6559,0.2457,103.48,0.5366,0.6869,0.9327,1.3578,0.7812,0.5366,0.5025,66.37,0.285,81.5,9.22,0.4226,9.0,0.3149,0.2257,0.8695,138.93,0.1092,0.4466,150.95,0.2457,0.0207,0.1496,0.405,0.1532,0.0414,0.2507,0.4815,warning,True,0.6108,0.2875,0.0467,0.057
sampleimg/Oval/oval (593).jpg,Oval,oval,heart,하트형,False,0.4755,high,0.2799,False,round,0.1956,,,87.0,75.03,1.1596,56.01,75.03,60.03,0.7465,0.8002,60.03,0.8002,23.0,0.2644,35.0,0.4023,48.01,19.0,0.6399,0.2532,43.01,0.5733,0.7165,0.933,1.3022,0.8002,0.5733,0.5347,26.02,0.2991,31.02,0.0,0.4134,6.5,0.3218,0.2221,0.8798,145.05,0.117,0.3563,137.29,0.2532,0.1466,0.1956,0.1427,0.1031,0.0831,0.4755,0.5005,warning,True,0.2783,0.8337,0.0866,0.0133
sampleimg/Oval/oval (792).jpg,Oval,oval,oval,계란형 또는 일반형,True,0.2946,low,0.0036,True,round,0.291,,,250.34,214.28,1.1683,156.2,214.28,172.24,0.729,0.8038,172.24,0.8038,60.5,0.2417,98.0,0.3915,135.13,54.04,0.6306,0.2522,118.21,0.5516,0.6863,0.9069,1.3214,0.8038,0.5516,0.5118,75.06,0.2998,84.21,0.0,0.393,0.0,0.32,0.2396,0.8597,137.98,0.1309,0.3635,142.27,0.2522,0.028,0.291,0.2946,0.0508,0.1782,0.1853,0.86,good,True,1.0,0.65,0.0,0.028
sampleimg/Oval/oval (354).jpg,Oval,oval,heart,하트형,False,0.3298,low,0.0189,True,round,0.3108,,,407.28,360.03,1.1312,275.03,360.03,281.0,0.7639,0.7805,281.0,0.7805,103.5,0.2541,159.0,0.3904,234.0,87.01,0.6499,0.2417,202.0,0.5611,0.7189,0.9787,1.3615,0.7805,0.5611,0.5124,122.0,0.2996,127.04,1.0,0.3528,15.0,0.3217,0.2992,0.9,142.62,0.1105,0.383,142.86,0.2417,0.0889,0.3108,0.1431,0.0159,0.2004,0.3298,0.7915,good,True,0.6525,1.0,0.0417,0.0
sampleimg/Oval/oval (324).jpg,Oval,oval,oval,계란형 또는 일반형,True,0.6297,high,0.4384,False,heart,0.1913,,,346.55,293.1,1.1824,216.57,293.1,222.41,0.7389,0.7588,222.41,0.7588,71.5,0.2063,140.0,0.404,184.44,71.45,0.6293,0.2438,152.84,0.5215,0.6872,0.9737,1.417,0.7588,0.5215,0.4678,96.52,0.2785,99.72,0.0,0.3402,6.5,0.3107,0.3064,0.8802,136.47,0.1354,0.3722,142.63,0.2438,0.1126,0.1299,0.6297,0.0191,0.03,0.1913,0.4965,warning,True,0.815,0.0188,0.0222,0.0785
sampleimg/Oval/oval (543).jpg,Oval,oval,long,긴형,False,0.8591,high,0.7633,False,heart,0.0958,,,204.3,163.03,1.2531,120.07,163.03,129.02,0.7365,0.7914,129.02,0.7914,54.0,0.2643,82.0,0.4014,110.0,41.05,0.6748,0.2518,91.02,0.5583,0.7055,0.9306,1.3191,0.7914,0.5583,0.5933,60.07,0.2941,75.03,13.04,0.4602,20.5,0.3182,0.1667,0.8652,149.04,0.113,0.3769,135.0,0.2518,0.2147,0.0009,0.044,0.8591,0.0002,0.0958,0.3695,low,False,0.0,0.9237,0.1257,0.0061
